2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.000000000000000000e+02,6.000000000000000000e+02,1.000000000000000000e+03,3.000000000000000000e+03,6.000000000000000000e+03,8.000000000000000000e+03,1.000000000000000000e+04
2.650923800000000028e+03,2.650923799999999574e+03,2.650923799999999574e+03,2.650923800000000483e+03,2.650923800000000483e+03,2.650923799999999574e+03,2.650923799999999119e+03,2.650923799999995936e+03,2.650923799999991388e+03,2.650923799999990933e+03,2.650923799999990933e+03,2.650923799999990479e+03
2.998590200000000095e+03,2.998590200000000095e+03,2.998590200000000095e+03,2.604905439999999999e+03,2.678368959999999788e+03,2.819928726666666989e+03,2.779112290000000030e+03,2.695095875999999862e+03,2.722621437333332324e+03,2.679527415333330282e+03,2.668010143249999601e+03,2.681461094199996751e+03
1.876918599999999969e+03,2.229501800000000003e+03,2.229501800000000003e+03,1.697457760000000007e+03,1.749147879999999986e+03,1.978309586666666291e+03,1.890127853333334087e+03,1.883454834000001028e+03,1.887337217333331864e+03,1.897419866666666167e+03,1.897286132499998757e+03,1.903832229400004962e+03
