1.000000000000000000e+01,5.100000000000000000e+02,1.010000000000000000e+03,1.510000000000000000e+03,2.010000000000000000e+03,2.510000000000000000e+03,3.010000000000000000e+03,3.510000000000000000e+03,4.010000000000000000e+03,4.510000000000000000e+03,5.010000000000000000e+03,5.510000000000000000e+03,6.010000000000000000e+03,6.510000000000000000e+03,7.010000000000000000e+03,7.510000000000000000e+03,8.010000000000000000e+03,8.510000000000000000e+03,9.010000000000000000e+03,9.510000000000000000e+03
5.302127283105319293e+02,4.670621981124606350e+02,4.599509019013939337e+02,4.651281844081067902e+02,4.662511462884503430e+02,4.667868345714698535e+02,4.678712496054499752e+02,4.768788514507803598e+02,4.765869581960510573e+02,4.808163950713279178e+02,4.769671270738471662e+02,4.759467878951842295e+02,4.812814701296417752e+02,4.800998100816685792e+02,4.783539834652626723e+02,4.825751132710104798e+02,4.836262888127629935e+02,4.889809053728434378e+02,4.891225428685742145e+02,4.895841201004175218e+02
