2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.000000000000000000e+02,6.000000000000000000e+02,1.000000000000000000e+03,3.000000000000000000e+03,6.000000000000000000e+03,8.000000000000000000e+03,1.000000000000000000e+04
2.798605800000000272e+03,2.558004399999999805e+03,2.244960199999999986e+03,2.914103720000000067e+03,2.651368699999999990e+03,2.871855913333333319e+03,2.655363009999999122e+03,2.643003214000000753e+03,2.737310435333331043e+03,2.685072122333333027e+03,2.670226725249999618e+03,2.715051502400002391e+03
2.998590200000000095e+03,2.998590200000000095e+03,2.998590200000000095e+03,2.604905439999999999e+03,2.678368959999999788e+03,2.819928726666666989e+03,2.779112290000000030e+03,2.695095875999999862e+03,2.722621437333332324e+03,2.679527415333330282e+03,2.668010143249999601e+03,2.681461094199996751e+03
2.798605800000000272e+03,2.558004399999999805e+03,2.244960199999999986e+03,2.914103720000000067e+03,2.651368699999999990e+03,2.871855913333333319e+03,2.655363009999999122e+03,2.643003214000000753e+03,2.737310435333331043e+03,2.685072122333333027e+03,2.670226725249999618e+03,2.715051502400002391e+03
